right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.283;14.568;2.38;-2.116;11.935;1.621;-0.652;9.711;1.748;-0.406;6.024;4.146;0.423;10.065;1.801;-0.652;9.711;1.748;2.579;14.713;2.347;3.095;11.837;1.942;0.628;13.014;1.986;0.724;15.151;1.898;1.236;14.515;2.719;2.579;14.713;2.347;0.724;15.151;1.898;0.771;15.888;3.463;3.095;11.837;1.942;2.838;9.456;2.519;-2.116;11.935;1.621;-2.595;9.481;1.317;0.423;10.065;1.801;0.418;10.71;1.482;1.505;9.73;1.749;1.119;5.553;0.406;0.418;10.71;1.482;0.628;13.014;1.986;0.094;14.564;2.672;-1.283;14.568;2.38;-0.406;6.024;4.146;0.081;1.248;4.567;1.119;5.553;0.406;0.516;1.457;-2.119;0.423;10.065;1.801;1.505;9.73;1.749
-1.27;14.477;2.817;-2.088;11.863;1.981;-0.626;9.642;2.145;-0.342;5.974;4.567;0.452;9.99;2.182;-0.626;9.642;2.145;2.593;14.634;2.802;3.128;11.766;2.367;0.652;12.934;2.412;0.732;15.073;2.351;1.248;14.43;3.165;2.593;14.634;2.802;0.732;15.073;2.351;0.784;15.794;3.924;3.128;11.766;2.367;2.894;9.374;2.909;-2.088;11.863;1.981;-2.58;9.426;1.577;0.452;9.99;2.182;0.444;10.638;1.871;1.53;9.649;2.106;1.131;5.508;0.659;0.444;10.638;1.871;0.652;12.934;2.412;0.105;14.471;3.118;-1.27;14.477;2.817;-0.342;5.974;4.567;0.183;1.231;5.242;1.131;5.508;0.659;0.514;1.56;-2.088;0.452;9.99;2.182;1.53;9.649;2.106
-1.267;14.423;3.29;-2.057;11.817;2.404;-0.611;9.607;2.643;-0.276;5.886;4.976;0.471;9.943;2.666;-0.611;9.607;2.643;2.595;14.592;3.31;3.15;11.732;2.846;0.668;12.889;2.907;0.73;15.028;2.845;1.247;14.39;3.661;2.595;14.592;3.31;0.73;15.028;2.845;0.776;15.752;4.416;3.15;11.732;2.846;2.955;9.326;3.334;-2.057;11.817;2.404;-2.551;9.393;1.926;0.471;9.943;2.666;0.465;10.593;2.36;1.544;9.591;2.571;1.137;5.472;1.065;0.465;10.593;2.36;0.668;12.889;2.907;0.104;14.422;3.608;-1.267;14.423;3.29;-0.276;5.886;4.976;0.268;1.13;5.528;1.137;5.472;1.065;0.548;1.742;-1.977;0.471;9.943;2.666;1.544;9.591;2.571
-1.273;14.412;3.803;-2.026;11.806;2.882;-0.598;9.615;3.2;-0.203;5.799;5.365;0.488;9.938;3.203;-0.598;9.615;3.2;2.587;14.601;3.849;3.164;11.755;3.332;0.676;12.888;3.441;0.718;15.027;3.372;1.238;14.397;4.193;2.587;14.601;3.849;0.718;15.027;3.372;0.76;15.757;4.94;3.164;11.755;3.332;3.023;9.329;3.737;-2.026;11.806;2.882;-2.511;9.393;2.349;0.488;9.938;3.203;0.484;10.59;2.9;1.555;9.575;3.086;1.141;5.456;1.58;0.484;10.59;2.9;0.676;12.888;3.441;0.095;14.418;4.135;-1.273;14.412;3.803;-0.203;5.799;5.365;0.333;1.015;5.593;1.141;5.456;1.58;0.585;2.03;-1.806;0.488;9.938;3.203;1.555;9.575;3.086
-1.29;14.447;4.351;-2.004;11.83;3.432;-0.582;9.667;3.811;-0.154;5.75;5.779;0.508;9.978;3.799;-0.582;9.667;3.811;2.57;14.67;4.384;3.173;11.838;3.821;0.678;12.935;4.004;0.691;15.074;3.906;1.222;14.461;4.734;2.57;14.67;4.384;0.691;15.074;3.906;0.741;15.822;5.466;3.173;11.838;3.821;3.097;9.398;4.152;-2.004;11.83;3.432;-2.466;9.417;2.878;0.508;9.978;3.799;0.508;10.629;3.493;1.569;9.602;3.67;1.142;5.453;2.254;0.508;10.629;3.493;0.678;12.935;4.004;0.079;14.466;4.679;-1.29;14.447;4.351;-0.154;5.75;5.779;0.349;0.958;5.672;1.142;5.453;2.254;0.641;2.443;-1.514;0.508;9.978;3.799;1.569;9.602;3.67
-1.3;14.513;4.908;-1.986;11.875;4.028;-0.555;9.744;4.417;-0.119;5.716;6.145;0.537;10.049;4.403;-0.555;9.744;4.417;2.56;14.765;4.901;3.183;11.945;4.302;0.686;13.011;4.562;0.672;15.148;4.433;1.216;14.554;5.265;2.56;14.765;4.901;0.672;15.148;4.433;0.734;15.911;5.985;3.183;11.945;4.302;3.168;9.498;4.579;-1.986;11.875;4.028;-2.428;9.452;3.5;0.537;10.049;4.403;0.541;10.695;4.089;1.596;9.664;4.282;1.174;5.439;3.11;0.541;10.695;4.089;0.686;13.011;4.562;0.073;14.544;5.219;-1.3;14.513;4.908;-0.119;5.716;6.145;0.377;0.94;5.74;1.174;5.439;3.11;0.77;2.874;-0.985;0.537;10.049;4.403;1.596;9.664;4.282
-1.297;14.593;5.456;-1.966;11.923;4.663;-0.521;9.833;4.991;-0.115;5.686;6.418;0.57;10.138;4.98;-0.521;9.833;4.991;2.563;14.865;5.381;3.189;12.05;4.762;0.701;13.101;5.09;0.664;15.236;4.937;1.226;14.658;5.769;2.563;14.865;5.381;0.664;15.236;4.937;0.746;16.008;6.484;3.189;12.05;4.762;3.214;9.599;5.01;-1.966;11.923;4.663;-2.382;9.48;4.211;0.57;10.138;4.98;0.576;10.777;4.651;1.63;9.752;4.876;1.267;5.421;4.164;0.576;10.777;4.651;0.701;13.101;5.09;0.082;14.636;5.738;-1.297;14.593;5.456;-0.115;5.686;6.418;0.381;0.94;5.749;1.267;5.421;4.164;0.958;3.115;-0.091;0.57;10.138;4.98;1.63;9.752;4.876
-1.28;14.688;6.019;-1.954;11.985;5.354;-0.491;9.929;5.543;-0.12;5.673;6.618;0.598;10.242;5.517;-0.491;9.929;5.543;2.576;14.977;5.796;3.21;12.163;5.179;0.717;13.202;5.585;0.66;15.336;5.414;1.253;14.769;6.231;2.576;14.977;5.796;0.66;15.336;5.414;0.787;16.11;6.957;3.21;12.163;5.179;3.282;9.715;5.444;-1.954;11.985;5.354;-2.344;9.518;5.029;0.598;10.242;5.517;0.597;10.873;5.173;1.66;9.862;5.416;1.393;5.466;5.358;0.597;10.873;5.173;0.717;13.202;5.585;0.109;14.739;6.24;-1.28;14.688;6.019;-0.12;5.673;6.618;0.367;0.961;5.735;1.393;5.466;5.358;0.992;3.029;1.185;0.598;10.242;5.517;1.66;9.862;5.416
-1.246;14.822;6.58;-1.927;12.082;6.096;-0.447;10.043;6.074;-0.132;5.706;6.772;0.636;10.374;6.055;-0.447;10.043;6.074;2.602;15.114;6.225;3.234;12.3;5.604;0.744;13.333;6.091;0.676;15.464;5.899;1.295;14.908;6.705;2.602;15.114;6.225;0.676;15.464;5.899;0.84;16.241;7.437;3.234;12.3;5.604;3.34;9.856;5.889;-1.927;12.082;6.096;-2.278;9.591;5.962;0.636;10.374;6.055;0.629;11.0;5.701;1.706;10.011;5.971;1.558;5.638;6.482;0.629;11.0;5.701;0.744;13.333;6.091;0.151;14.875;6.747;-1.246;14.822;6.58;-0.132;5.706;6.772;0.367;1.028;5.726;1.558;5.638;6.482;1.22;3.023;2.413;0.636;10.374;6.055;1.706;10.011;5.971
-1.197;14.93;7.131;-1.896;12.169;6.822;-0.408;10.123;6.556;-0.141;5.738;6.883;0.671;10.468;6.536;-0.408;10.123;6.556;2.637;15.205;6.635;3.268;12.393;6.008;0.774;13.425;6.57;0.705;15.555;6.373;1.347;15.0;7.161;2.637;15.205;6.635;0.705;15.555;6.373;0.911;16.329;7.907;3.268;12.393;6.008;3.407;9.953;6.317;-1.896;12.169;6.822;-2.203;9.67;6.879;0.671;10.468;6.536;0.656;11.091;6.179;1.746;10.118;6.454;1.703;5.831;7.463;0.656;11.091;6.179;0.774;13.425;6.57;0.206;14.97;7.239;-1.197;14.93;7.131;-0.141;5.738;6.883;0.354;1.091;5.708;1.703;5.831;7.463;1.323;2.674;3.802;0.671;10.468;6.536;1.746;10.118;6.454
-1.142;14.995;7.664;-1.869;12.226;7.577;-0.366;10.147;7.057;-0.14;5.748;7.04;0.71;10.502;7.028;-0.366;10.147;7.057;2.677;15.231;7.051;3.293;12.417;6.417;0.805;13.457;7.054;0.744;15.587;6.843;1.404;15.033;7.618;2.677;15.231;7.051;0.744;15.587;6.843;0.991;16.364;8.369;3.293;12.417;6.417;3.45;9.98;6.742;-1.869;12.226;7.577;-2.124;9.739;7.883;0.71;10.502;7.028;0.686;11.124;6.668;1.787;10.162;6.941;1.897;6.022;8.441;0.686;11.124;6.668;0.805;13.457;7.054;0.264;15.011;7.726;-1.142;14.995;7.664;-0.14;5.748;7.04;0.338;1.14;5.713;1.897;6.022;8.441;1.47;2.105;5.614;0.71;10.502;7.028;1.787;10.162;6.941
-1.078;15.006;8.181;-1.819;12.241;8.274;-0.316;10.124;7.535;-0.127;5.736;7.204;0.758;10.483;7.508;-0.316;10.124;7.535;2.733;15.201;7.512;3.342;12.388;6.866;0.851;13.439;7.547;0.803;15.568;7.331;1.467;15.011;8.098;2.733;15.201;7.512;0.803;15.568;7.331;1.073;16.349;8.851;3.342;12.388;6.866;3.517;9.953;7.19;-1.819;12.241;8.274;-2.006;9.784;8.797;0.758;10.483;7.508;0.733;11.106;7.152;1.837;10.147;7.42;2.102;6.135;9.219;0.733;11.106;7.152;0.851;13.439;7.547;0.33;14.998;8.221;-1.078;15.006;8.181;-0.127;5.736;7.204;0.338;1.178;5.709;2.102;6.135;9.219;1.749;1.68;7.338;0.758;10.483;7.508;1.837;10.147;7.42
-0.997;14.951;8.698;-1.758;12.204;8.985;-0.268;10.041;8.024;-0.109;5.681;7.419;0.809;10.392;8.004;-0.268;10.041;8.024;2.811;15.096;8.008;3.398;12.283;7.343;0.913;13.349;8.058;0.884;15.478;7.835;1.547;14.917;8.602;2.811;15.096;8.008;0.884;15.478;7.835;1.17;16.265;9.349;3.398;12.283;7.343;3.574;9.845;7.645;-1.758;12.204;8.985;-1.878;9.806;9.745;0.809;10.392;8.004;0.789;11.018;7.652;1.886;10.049;7.917;2.247;6.134;9.903;0.789;11.018;7.652;0.913;13.349;8.058;0.41;14.915;8.73;-0.997;14.951;8.698;-0.109;5.681;7.419;0.341;1.193;5.722;2.247;6.134;9.903;1.987;1.359;9.101;0.809;10.392;8.004;1.886;10.049;7.917
-0.902;14.864;9.22;-1.675;12.145;9.681;-0.195;9.932;8.521;-0.069;5.609;7.682;0.884;10.278;8.514;-0.195;9.932;8.521;2.907;14.966;8.535;3.462;12.153;7.841;0.995;13.236;8.588;0.984;15.364;8.36;1.642;14.8;9.129;2.907;14.966;8.535;0.984;15.364;8.36;1.277;16.16;9.869;3.462;12.153;7.841;3.626;9.709;8.101;-1.675;12.145;9.681;-1.725;9.824;10.659;0.884;10.278;8.514;0.869;10.908;8.168;1.959;9.931;8.431;2.406;6.078;10.517;0.869;10.908;8.168;0.995;13.236;8.588;0.504;14.808;9.255;-0.902;14.864;9.22;-0.069;5.609;7.682;0.356;1.222;5.734;2.406;6.078;10.517;2.301;1.231;10.643;0.884;10.278;8.514;1.959;9.931;8.431
-0.785;14.771;9.746;-1.572;12.081;10.334;-0.099;9.817;9.051;-0.017;5.535;8.023;0.98;10.163;9.052;-0.099;9.817;9.051;3.028;14.826;9.084;3.543;12.012;8.367;1.098;13.12;9.132;1.109;15.248;8.9;1.758;14.679;9.673;3.028;14.826;9.084;1.109;15.248;8.9;1.403;16.049;10.405;3.543;12.012;8.367;3.687;9.562;8.576;-1.572;12.081;10.334;-1.569;9.839;11.483;0.98;10.163;9.052;0.968;10.793;8.707;2.056;9.815;8.977;2.529;6.049;11.212;0.968;10.793;8.707;1.098;13.12;9.132;0.62;14.698;9.794;-0.785;14.771;9.746;-0.017;5.535;8.023;0.358;1.295;5.764;2.529;6.049;11.212;2.506;1.301;12.196;0.98;10.163;9.052;2.056;9.815;8.977
-0.644;14.709;10.312;-1.454;12.041;10.969;0.018;9.72;9.658;0.043;5.476;8.478;1.096;10.07;9.67;0.018;9.72;9.658;3.17;14.71;9.668;3.621;11.892;8.923;1.223;13.03;9.732;1.255;15.156;9.478;1.897;14.589;10.257;3.17;14.71;9.668;1.255;15.156;9.478;1.551;15.974;10.974;3.621;11.892;8.923;3.732;9.436;9.068;-1.454;12.041;10.969;-1.428;9.862;12.231;1.096;10.07;9.67;1.086;10.701;9.327;2.174;9.726;9.606;2.576;5.957;11.851;1.086;10.701;9.327;1.223;13.03;9.732;0.759;14.62;10.377;-0.644;14.709;10.312;0.043;5.476;8.478;0.343;1.451;5.845;2.576;5.957;11.851;2.514;1.253;13.026;1.096;10.07;9.67;2.174;9.726;9.606
-0.48;14.687;10.901;-1.309;12.026;11.561;0.174;9.653;10.314;0.128;5.435;9.045;1.247;10.016;10.345;0.174;9.653;10.314;3.335;14.639;10.288;3.732;11.814;9.535;1.374;12.984;10.372;1.426;15.105;10.084;2.06;14.545;10.875;3.335;14.639;10.288;1.426;15.105;10.084;1.718;15.947;11.567;3.732;11.814;9.535;3.816;9.354;9.628;-1.309;12.026;11.561;-1.287;9.872;12.866;1.247;10.016;10.345;1.234;10.649;10.004;2.33;9.687;10.297;2.625;5.839;12.419;1.234;10.649;10.004;1.374;12.984;10.372;0.922;14.588;10.989;-0.48;14.687;10.901;0.128;5.435;9.045;0.339;1.708;5.998;2.625;5.839;12.419;2.506;1.058;13.221;1.247;10.016;10.345;2.33;9.687;10.297
-0.308;14.731;11.514;-1.149;12.06;12.114;0.349;9.647;11.012;0.244;5.426;9.756;1.413;10.034;11.05;0.349;9.647;11.012;3.506;14.637;10.918;3.857;11.805;10.171;1.529;13.006;11.029;1.602;15.122;10.706;2.229;14.568;11.507;3.506;14.637;10.918;1.602;15.122;10.706;1.896;15.987;12.175;3.857;11.805;10.171;3.917;9.343;10.237;-1.149;12.06;12.114;-1.158;9.884;13.383;1.413;10.034;11.05;1.39;10.664;10.706;2.504;9.727;11.011;2.709;5.816;13.026;1.39;10.664;10.706;1.529;13.006;11.029;1.092;14.624;11.619;-0.308;14.731;11.514;0.244;5.426;9.756;0.352;2.103;6.268;2.709;5.816;13.026;2.565;0.981;13.377;1.413;10.034;11.05;2.504;9.727;11.011
-0.145;14.797;12.137;-0.984;12.106;12.645;0.524;9.673;11.74;0.399;5.406;10.651;1.58;10.081;11.763;0.524;9.673;11.74;3.669;14.67;11.549;3.997;11.828;10.833;1.679;13.056;11.685;1.766;15.166;11.329;2.391;14.62;12.138;3.669;14.67;11.549;1.766;15.166;11.329;2.068;16.054;12.783;3.997;11.828;10.833;4.048;9.366;10.907;-0.984;12.106;12.645;-1.035;9.878;13.819;1.58;10.081;11.763;1.54;10.707;11.413;2.676;9.796;11.715;2.774;5.795;13.555;1.54;10.707;11.413;1.679;13.056;11.685;1.254;14.686;12.251;-0.145;14.797;12.137;0.399;5.406;10.651;0.382;2.573;6.753;2.774;5.795;13.555;2.544;0.953;13.446;1.58;10.081;11.763;2.676;9.796;11.715
-0.002;14.873;12.756;-0.82;12.157;13.153;0.685;9.728;12.44;0.58;5.387;11.705;1.737;10.151;12.436;0.685;9.728;12.44;3.815;14.726;12.17;4.146;11.87;11.51;1.814;13.125;12.312;1.911;15.231;11.939;2.534;14.69;12.751;3.815;14.726;12.17;1.911;15.231;11.939;2.222;16.133;13.382;4.146;11.87;11.51;4.198;9.41;11.632;-0.82;12.157;13.153;-0.915;9.858;14.179;1.737;10.151;12.436;1.681;10.772;12.078;2.835;9.881;12.371;2.86;5.775;13.966;1.681;10.772;12.078;1.814;13.125;12.312;1.397;14.762;12.865;-0.002;14.873;12.756;0.58;5.387;11.705;0.425;2.982;7.532;2.86;5.775;13.966;2.544;0.962;13.467;1.737;10.151;12.436;2.835;9.881;12.371
0.128;14.978;13.332;-0.657;12.237;13.602;0.827;9.848;13.077;0.759;5.449;12.85;1.879;10.268;13.053;0.827;9.848;13.077;3.962;14.831;12.808;4.324;11.961;12.232;1.95;13.238;12.904;2.055;15.344;12.533;2.665;14.801;13.355;3.962;14.831;12.808;2.055;15.344;12.533;2.354;16.247;13.979;4.324;11.961;12.232;4.383;9.506;12.433;-0.657;12.237;13.602;-0.803;9.871;14.455;1.879;10.268;13.053;1.82;10.883;12.685;2.976;9.995;12.979;2.932;5.779;14.255;1.82;10.883;12.685;1.95;13.238;12.904;1.527;14.875;13.451;0.128;14.978;13.332;0.759;5.449;12.85;0.546;3.167;8.611;2.932;5.779;14.255;2.53;1.015;13.443;1.879;10.268;13.053;2.976;9.995;12.979
