right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.215;14.543;2.406;-2.04;11.903;1.663;-0.561;9.748;1.93;-0.278;6.031;4.276;0.52;10.089;1.935;-0.561;9.748;1.93;2.622;14.784;2.405;3.415;11.957;2.121;0.735;13.024;2.126;0.771;15.158;1.963;1.292;14.566;2.812;2.622;14.784;2.405;0.771;15.158;1.963;0.843;15.955;3.498;3.415;11.957;2.121;3.212;9.715;3.12;-2.04;11.903;1.663;-2.415;9.412;1.699;0.52;10.089;1.935;0.511;10.725;1.6;1.594;9.738;1.852;1.218;5.588;0.423;0.511;10.725;1.6;0.735;13.024;2.126;0.149;14.58;2.751;-1.215;14.543;2.406;-0.278;6.031;4.276;0.208;1.281;4.924;1.218;5.588;0.423;0.485;1.417;-1.938;0.52;10.089;1.935;1.594;9.738;1.852
-1.191;14.47;2.835;-2.01;11.846;2.032;-0.523;9.679;2.332;-0.192;5.97;4.685;0.558;10.02;2.323;-0.523;9.679;2.332;2.646;14.712;2.833;3.441;11.881;2.594;0.765;12.951;2.541;0.79;15.087;2.397;1.316;14.49;3.238;2.646;14.712;2.833;0.79;15.087;2.397;0.865;15.87;3.939;3.441;11.881;2.594;3.227;9.673;3.665;-2.01;11.846;2.032;-2.394;9.357;1.97;0.558;10.02;2.323;0.544;10.658;1.991;1.63;9.669;2.223;1.223;5.566;0.674;0.544;10.658;1.991;0.765;12.951;2.541;0.173;14.499;3.182;-1.191;14.47;2.835;-0.192;5.97;4.685;0.367;1.262;5.55;1.223;5.566;0.674;0.467;1.541;-1.922;0.558;10.02;2.323;1.63;9.669;2.223
-1.184;14.418;3.287;-2.014;11.81;2.442;-0.487;9.617;2.792;-0.102;5.876;5.084;0.593;9.959;2.771;-0.487;9.617;2.792;2.655;14.657;3.286;3.455;11.825;3.086;0.782;12.892;2.991;0.791;15.028;2.845;1.324;14.435;3.686;2.655;14.657;3.286;0.791;15.028;2.845;0.868;15.809;4.388;3.455;11.825;3.086;3.244;9.635;4.195;-2.014;11.81;2.442;-2.428;9.33;2.286;0.593;9.959;2.771;0.575;10.597;2.442;1.665;9.608;2.659;1.237;5.535;1.037;0.575;10.597;2.442;0.782;12.892;2.991;0.18;14.436;3.632;-1.184;14.418;3.287;-0.102;5.876;5.084;0.513;1.161;5.869;1.237;5.535;1.037;0.494;1.704;-1.841;0.593;9.959;2.771;1.665;9.608;2.659
-1.176;14.405;3.792;-2.002;11.804;2.923;-0.448;9.599;3.312;-0.019;5.786;5.475;0.632;9.94;3.278;-0.448;9.599;3.312;2.666;14.643;3.795;3.461;11.809;3.601;0.8;12.877;3.499;0.795;15.012;3.347;1.332;14.425;4.189;2.666;14.643;3.795;0.795;15.012;3.347;0.872;15.795;4.888;3.461;11.809;3.601;3.261;9.612;4.698;-2.002;11.804;2.923;-2.429;9.331;2.701;0.632;9.94;3.278;0.61;10.58;2.952;1.702;9.59;3.15;1.248;5.528;1.509;0.61;10.58;2.952;0.8;12.877;3.499;0.189;14.419;4.136;-1.176;14.405;3.792;-0.019;5.786;5.475;0.597;1.03;5.947;1.248;5.528;1.509;0.52;1.968;-1.701;0.632;9.94;3.278;1.702;9.59;3.15
-1.173;14.422;4.313;-1.967;11.812;3.44;-0.401;9.619;3.864;0.039;5.73;5.886;0.679;9.96;3.829;-0.401;9.619;3.864;2.671;14.678;4.337;3.468;11.846;4.12;0.82;12.901;4.037;0.795;15.036;3.871;1.334;14.46;4.719;2.671;14.678;4.337;0.795;15.036;3.871;0.864;15.83;5.406;3.468;11.846;4.12;3.292;9.624;5.169;-1.967;11.812;3.44;-2.379;9.341;3.177;0.679;9.96;3.829;0.657;10.6;3.502;1.749;9.61;3.699;1.288;5.521;2.127;0.657;10.6;3.502;0.82;12.901;4.037;0.191;14.442;4.661;-1.173;14.422;4.313;0.039;5.73;5.886;0.623;0.948;6.012;1.288;5.521;2.127;0.635;2.314;-1.451;0.679;9.96;3.829;1.749;9.61;3.699
-1.164;14.473;4.882;-1.936;11.849;4.033;-0.347;9.673;4.444;0.078;5.69;6.275;0.733;10.014;4.418;-0.347;9.673;4.444;2.683;14.753;4.881;3.48;11.928;4.592;0.846;12.962;4.601;0.798;15.094;4.415;1.347;14.532;5.266;2.683;14.753;4.881;0.798;15.094;4.415;0.871;15.903;5.944;3.48;11.928;4.592;3.35;9.662;5.55;-1.936;11.849;4.033;-2.33;9.376;3.761;0.733;10.014;4.418;0.714;10.653;4.09;1.804;9.664;4.3;1.33;5.502;2.937;0.714;10.653;4.09;0.846;12.962;4.601;0.204;14.502;5.214;-1.164;14.473;4.882;0.078;5.69;6.275;0.632;0.907;6.066;1.33;5.502;2.937;0.785;2.728;-1.003;0.733;10.014;4.418;1.804;9.664;4.3
-1.146;14.541;5.428;-1.903;11.889;4.655;-0.303;9.742;5.004;0.097;5.653;6.592;0.777;10.083;4.995;-0.303;9.742;5.004;2.705;14.83;5.397;3.491;12.008;5.052;0.874;13.037;5.141;0.811;15.167;4.933;1.369;14.617;5.787;2.705;14.83;5.397;0.811;15.167;4.933;0.892;15.982;6.458;3.491;12.008;5.052;3.404;9.703;5.918;-1.903;11.889;4.655;-2.276;9.407;4.438;0.777;10.083;4.995;0.764;10.72;4.663;1.85;9.731;4.897;1.39;5.461;3.919;0.764;10.72;4.663;0.874;13.037;5.141;0.226;14.579;5.742;-1.146;14.541;5.428;0.097;5.653;6.592;0.64;0.892;6.086;1.39;5.461;3.919;0.98;3.086;-0.288;0.777;10.083;4.995;1.85;9.731;4.897
-1.112;14.623;5.962;-1.864;11.938;5.308;-0.259;9.83;5.528;0.11;5.638;6.83;0.822;10.17;5.537;-0.259;9.83;5.528;2.743;14.921;5.871;3.518;12.104;5.465;0.913;13.13;5.65;0.838;15.257;5.424;1.409;14.718;6.275;2.743;14.921;5.871;0.838;15.257;5.424;0.938;16.072;6.948;3.518;12.104;5.465;3.478;9.768;6.244;-1.864;11.938;5.308;-2.216;9.447;5.19;0.822;10.17;5.537;0.815;10.806;5.202;1.896;9.818;5.46;1.552;5.444;5.079;0.815;10.806;5.202;0.913;13.13;5.65;0.266;14.674;6.246;-1.112;14.623;5.962;0.11;5.638;6.83;0.651;0.908;6.088;1.552;5.444;5.079;1.289;3.2;0.789;0.822;10.17;5.537;1.896;9.818;5.46
-1.073;14.733;6.51;-1.825;12.02;5.986;-0.228;9.94;6.05;0.114;5.658;7.02;0.853;10.281;6.068;-0.228;9.94;6.05;2.78;15.032;6.308;3.532;12.222;5.82;0.947;13.245;6.149;0.863;15.371;5.91;1.457;14.838;6.749;2.78;15.032;6.308;0.863;15.371;5.91;1.001;16.183;7.431;3.532;12.222;5.82;3.543;9.857;6.507;-1.825;12.02;5.986;-2.152;9.522;5.983;0.853;10.281;6.068;0.849;10.915;5.731;1.928;9.928;6.002;1.713;5.538;6.283;0.849;10.915;5.731;0.947;13.245;6.149;0.313;14.793;6.75;-1.073;14.733;6.51;0.114;5.658;7.02;0.652;0.961;6.086;1.713;5.538;6.283;1.487;3.214;2.033;0.853;10.281;6.068;1.928;9.928;6.002
-1.018;14.847;7.048;-1.784;12.114;6.671;-0.193;10.042;6.542;0.117;5.693;7.163;0.887;10.383;6.56;-0.193;10.042;6.542;2.83;15.129;6.738;3.56;12.33;6.165;0.987;13.348;6.632;0.905;15.474;6.39;1.519;14.94;7.215;2.83;15.129;6.738;0.905;15.474;6.39;1.082;16.281;7.91;3.56;12.33;6.165;3.612;9.942;6.767;-1.784;12.114;6.671;-2.086;9.617;6.811;0.887;10.383;6.56;0.884;11.017;6.223;1.962;10.03;6.495;1.908;5.729;7.44;0.884;11.017;6.223;0.987;13.348;6.632;0.375;14.9;7.245;-1.018;14.847;7.048;0.117;5.693;7.163;0.649;1.029;6.075;1.908;5.729;7.44;1.66;2.852;3.544;0.887;10.383;6.56;1.962;10.03;6.495
-0.953;14.932;7.59;-1.742;12.187;7.383;-0.16;10.104;7.031;0.119;5.717;7.306;0.92;10.445;7.04;-0.16;10.104;7.031;2.886;15.184;7.171;3.59;12.398;6.507;1.028;13.41;7.115;0.957;15.536;6.874;1.588;14.999;7.683;2.886;15.184;7.171;0.957;15.536;6.874;1.175;16.343;8.389;3.59;12.398;6.507;3.677;9.99;7.023;-1.742;12.187;7.383;-2.006;9.702;7.7;0.92;10.445;7.04;0.913;11.08;6.705;1.995;10.093;6.963;2.12;5.94;8.427;0.913;11.08;6.705;1.028;13.41;7.115;0.446;14.967;7.744;-0.953;14.932;7.59;0.119;5.717;7.306;0.634;1.088;6.071;2.12;5.94;8.427;1.83;2.321;5.212;0.92;10.445;7.04;1.995;10.093;6.963
-0.878;14.976;8.131;-1.681;12.227;8.075;-0.12;10.119;7.527;0.124;5.721;7.47;0.961;10.459;7.531;-0.12;10.119;7.527;2.951;15.185;7.616;3.618;12.41;6.873;1.076;13.425;7.608;1.022;15.551;7.367;1.666;15.007;8.161;2.951;15.185;7.616;1.022;15.551;7.367;1.274;16.361;8.875;3.618;12.41;6.873;3.724;9.987;7.305;-1.681;12.227;8.075;-1.896;9.764;8.556;0.961;10.459;7.531;0.952;11.095;7.196;2.035;10.108;7.448;2.336;6.11;9.272;0.952;11.095;7.196;1.076;13.425;7.608;0.525;14.988;8.248;-0.878;14.976;8.131;0.124;5.721;7.47;0.627;1.136;6.075;2.336;6.11;9.272;2.115;1.846;6.974;0.961;10.459;7.531;2.035;10.108;7.448
-0.793;14.963;8.677;-1.612;12.221;8.795;-0.07;10.075;8.035;0.138;5.691;7.668;1.011;10.416;8.036;-0.07;10.075;8.035;3.029;15.128;8.098;3.672;12.367;7.283;1.134;13.38;8.12;1.101;15.507;7.879;1.751;14.955;8.663;3.029;15.128;8.098;1.101;15.507;7.879;1.38;16.321;9.38;3.672;12.367;7.283;3.802;9.931;7.623;-1.612;12.221;8.795;-1.776;9.798;9.466;1.011;10.416;8.036;1.001;11.052;7.703;2.084;10.064;7.951;2.535;6.189;9.996;1.001;11.052;7.703;1.134;13.38;8.12;0.612;14.95;8.769;-0.793;14.963;8.677;0.138;5.691;7.668;0.622;1.166;6.083;2.535;6.189;9.996;2.435;1.496;8.779;1.011;10.416;8.036;2.084;10.064;7.951
-0.699;14.892;9.214;-1.533;12.167;9.498;-0.003;9.975;8.554;0.168;5.621;7.911;1.078;10.316;8.557;-0.003;9.975;8.554;3.119;15.009;8.603;3.722;12.263;7.711;1.205;13.279;8.643;1.195;15.406;8.401;1.845;14.848;9.18;3.119;15.009;8.603;1.195;15.406;8.401;1.489;16.229;9.894;3.722;12.263;7.711;3.857;9.814;7.937;-1.533;12.167;9.498;-1.644;9.801;10.355;1.078;10.316;8.557;1.068;10.952;8.222;2.152;9.964;8.473;2.709;6.16;10.622;1.068;10.952;8.222;1.205;13.279;8.643;0.706;14.855;9.295;-0.699;14.892;9.214;0.168;5.621;7.911;0.626;1.182;6.093;2.709;6.16;10.622;2.746;1.315;10.444;1.078;10.316;8.557;2.152;9.964;8.473
-0.584;14.79;9.762;-1.43;12.087;10.185;0.086;9.85;9.101;0.214;5.536;8.218;1.167;10.19;9.108;0.086;9.85;9.101;3.232;14.864;9.142;3.799;12.131;8.188;1.3;13.153;9.191;1.312;15.28;8.944;1.958;14.716;9.722;3.232;14.864;9.142;1.312;15.28;8.944;1.612;16.112;10.431;3.799;12.131;8.188;3.935;9.674;8.303;-1.43;12.087;10.185;-1.499;9.783;11.2;1.167;10.19;9.108;1.159;10.826;8.773;2.241;9.838;9.028;2.805;6.103;11.294;1.159;10.826;8.773;1.3;13.153;9.191;0.82;14.736;9.841;-0.584;14.79;9.762;0.214;5.536;8.218;0.628;1.221;6.113;2.805;6.103;11.294;2.878;1.315;12.057;1.167;10.19;9.108;2.241;9.838;9.028
-0.452;14.709;10.317;-1.309;12.025;10.83;0.194;9.75;9.67;0.272;5.478;8.602;1.275;10.091;9.685;0.194;9.75;9.67;3.366;14.736;9.705;3.884;12.009;8.707;1.415;13.054;9.758;1.449;15.18;9.507;2.09;14.611;10.286;3.366;14.736;9.705;1.449;15.18;9.507;1.751;16.016;10.991;3.884;12.009;8.707;4.007;9.548;8.72;-1.309;12.025;10.83;-1.351;9.772;11.957;1.275;10.091;9.685;1.27;10.726;9.349;2.35;9.739;9.616;2.856;6.018;11.918;1.27;10.726;9.349;1.415;13.054;9.758;0.952;14.643;10.404;-0.452;14.709;10.317;0.272;5.478;8.602;0.63;1.336;6.164;2.856;6.018;11.918;2.907;1.306;13.063;1.275;10.091;9.685;2.35;9.739;9.616
-0.299;14.659;10.896;-1.166;11.984;11.443;0.331;9.681;10.305;0.347;5.442;9.107;1.411;10.021;10.329;0.331;9.681;10.305;3.518;14.646;10.295;3.988;11.915;9.283;1.556;12.989;10.368;1.607;15.112;10.094;2.242;14.547;10.881;3.518;14.646;10.295;1.607;15.112;10.094;1.905;15.964;11.571;3.988;11.915;9.283;4.096;9.455;9.224;-1.166;11.984;11.443;-1.201;9.762;12.628;1.411;10.021;10.329;1.409;10.655;9.991;2.487;9.669;10.271;2.874;5.879;12.481;1.409;10.655;9.991;1.556;12.989;10.368;1.104;14.589;10.997;-0.299;14.659;10.896;0.347;5.442;9.107;0.626;1.549;6.28;2.874;5.879;12.481;2.837;1.11;13.361;1.411;10.021;10.329;2.487;9.669;10.271
-0.126;14.669;11.502;-1.002;11.992;12.024;0.488;9.67;10.986;0.444;5.441;9.756;1.568;10.011;11.018;0.488;9.67;10.986;3.686;14.62;10.904;4.109;11.879;9.9;1.718;12.985;11.008;1.78;15.103;10.705;2.413;14.545;11.499;3.686;14.62;10.904;1.78;15.103;10.705;2.077;15.974;12.17;4.109;11.879;9.9;4.201;9.419;9.805;-1.002;11.992;12.024;-1.05;9.768;13.204;1.568;10.011;11.018;1.569;10.644;10.678;2.644;9.658;10.967;2.93;5.82;13.11;1.569;10.644;10.678;1.718;12.985;11.008;1.275;14.595;11.615;-0.126;14.669;11.502;0.444;5.441;9.756;0.626;1.881;6.514;2.93;5.82;13.11;2.846;0.998;13.612;1.568;10.011;11.018;2.644;9.658;10.967
0.056;14.734;12.14;-0.829;12.049;12.595;0.646;9.712;11.697;0.571;5.455;10.567;1.727;10.052;11.725;0.646;9.712;11.697;3.867;14.647;11.541;4.258;11.889;10.57;1.886;13.032;11.671;1.963;15.145;11.339;2.593;14.593;12.139;3.867;14.647;11.541;1.963;15.145;11.339;2.259;16.04;12.79;4.258;11.889;10.57;4.336;9.429;10.479;-0.829;12.049;12.595;-0.909;9.79;13.707;1.727;10.052;11.725;1.726;10.686;11.386;2.802;9.7;11.671;3.004;5.79;13.691;1.726;10.686;11.386;1.886;13.032;11.671;1.456;14.654;12.257;0.056;14.734;12.14;0.571;5.455;10.567;0.634;2.342;6.889;3.004;5.79;13.691;2.887;0.943;13.729;1.727;10.052;11.725;2.802;9.7;11.671
0.223;14.809;12.768;-0.661;12.107;13.114;0.8;9.767;12.395;0.749;5.44;11.569;1.881;10.107;12.407;0.8;9.767;12.395;4.036;14.687;12.185;4.417;11.907;11.275;2.041;13.092;12.319;2.134;15.202;11.969;2.759;14.653;12.775;4.036;14.687;12.185;2.134;15.202;11.969;2.428;16.113;13.411;4.417;11.907;11.275;4.486;9.445;11.229;-0.661;12.107;13.114;-0.781;9.796;14.109;1.881;10.107;12.407;1.875;10.743;12.071;2.956;9.756;12.334;3.078;5.746;14.154;1.875;10.743;12.071;2.041;13.092;12.319;1.622;14.722;12.891;0.223;14.809;12.768;0.749;5.44;11.569;0.663;2.789;7.546;3.078;5.746;14.154;2.891;0.916;13.771;1.881;10.107;12.407;2.956;9.756;12.334
0.361;14.906;13.39;-0.504;12.187;13.632;0.945;9.857;13.092;0.94;5.462;12.792;2.026;10.198;13.081;0.945;9.857;13.092;4.184;14.765;12.842;4.58;11.956;12.034;2.176;13.188;12.965;2.281;15.295;12.6;2.898;14.749;13.414;4.184;14.765;12.842;2.281;15.295;12.6;2.568;16.219;14.035;4.58;11.956;12.034;4.654;9.494;12.078;-0.504;12.187;13.632;-0.658;9.828;14.501;2.026;10.198;13.081;2.012;10.835;12.75;3.099;9.847;12.98;3.161;5.714;14.503;2.012;10.835;12.75;2.176;13.188;12.965;1.761;14.824;13.522;0.361;14.906;13.39;0.94;5.462;12.792;0.652;3.102;8.6;3.161;5.714;14.503;2.876;0.931;13.759;2.026;10.198;13.081;3.099;9.847;12.98
