right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.578;14.595;6.006;-2.211;11.859;5.443;-0.673;9.82;5.604;-0.27;5.636;6.923;0.407;10.163;5.619;-0.673;9.82;5.604;2.283;14.947;6.091;3.033;12.143;5.564;0.469;13.13;5.742;0.386;15.259;5.542;0.931;14.713;6.405;2.283;14.947;6.091;0.386;15.259;5.542;0.421;16.052;7.08;3.033;12.143;5.564;3.081;9.713;5.963;-2.211;11.859;5.443;-2.606;9.384;5.186;0.407;10.163;5.619;0.398;10.805;5.295;1.483;9.816;5.535;1.189;5.462;4.937;0.398;10.805;5.295;0.469;13.13;5.742;-0.211;14.661;6.334;-1.578;14.595;6.006;-0.27;5.636;6.923;0.172;0.94;5.94;1.189;5.462;4.937;1.061;3.38;0.559;0.407;10.163;5.619;1.483;9.816;5.535
-1.549;14.716;6.599;-2.199;11.964;6.144;-0.647;9.945;6.132;-0.293;5.662;7.095;0.433;10.289;6.162;-0.647;9.945;6.132;2.314;15.079;6.538;3.049;12.275;5.991;0.498;13.259;6.261;0.4;15.387;6.051;0.974;14.847;6.9;2.314;15.079;6.538;0.4;15.387;6.051;0.474;16.181;7.586;3.049;12.275;5.991;3.119;9.848;6.411;-2.199;11.964;6.144;-2.564;9.475;6.013;0.433;10.289;6.162;0.428;10.93;5.837;1.509;9.941;6.095;1.311;5.544;6.267;0.428;10.93;5.837;0.498;13.259;6.261;-0.169;14.791;6.865;-1.549;14.716;6.599;-0.293;5.662;7.095;0.169;1.006;5.942;1.311;5.544;6.267;1.26;3.23;2.006;0.433;10.289;6.162;1.509;9.941;6.095
-1.519;14.823;7.129;-2.193;12.055;6.837;-0.632;10.051;6.581;-0.315;5.699;7.181;0.448;10.395;6.603;-0.632;10.051;6.581;2.343;15.184;6.928;3.066;12.382;6.36;0.519;13.364;6.709;0.415;15.492;6.503;1.015;14.952;7.334;2.343;15.184;6.928;0.415;15.492;6.503;0.531;16.278;8.04;3.066;12.382;6.36;3.157;9.961;6.808;-2.193;12.055;6.837;-2.518;9.558;6.893;0.448;10.395;6.603;0.441;11.036;6.278;1.523;10.047;6.527;1.461;5.706;7.269;0.441;11.036;6.278;0.519;13.364;6.709;-0.128;14.896;7.335;-1.519;14.823;7.129;-0.315;5.699;7.181;0.151;1.071;5.922;1.461;5.706;7.269;1.297;2.841;3.36;0.448;10.395;6.603;1.523;10.047;6.527
-1.479;14.905;7.649;-2.184;12.131;7.533;-0.613;10.118;7.04;-0.336;5.728;7.28;0.467;10.461;7.057;-0.613;10.118;7.04;2.378;15.252;7.349;3.095;12.457;6.741;0.545;13.428;7.173;0.445;15.557;6.968;1.061;15.015;7.785;2.378;15.252;7.349;0.445;15.557;6.968;0.593;16.343;8.502;3.095;12.457;6.741;3.206;10.038;7.195;-2.184;12.131;7.533;-2.466;9.642;7.796;0.467;10.461;7.057;0.459;11.103;6.733;1.543;10.114;6.976;1.647;5.889;8.219;0.459;11.103;6.733;0.545;13.428;7.173;-0.082;14.964;7.812;-1.479;14.905;7.649;-0.336;5.728;7.28;0.138;1.13;5.919;1.647;5.889;8.219;1.416;2.274;4.995;0.467;10.461;7.057;1.543;10.114;6.976
-1.431;14.952;8.164;-2.161;12.183;8.202;-0.597;10.145;7.482;-0.353;5.748;7.389;0.483;10.489;7.497;-0.597;10.145;7.482;2.42;15.269;7.774;3.116;12.484;7.099;0.571;13.452;7.633;0.485;15.582;7.44;1.113;15.031;8.241;2.42;15.269;7.774;0.485;15.582;7.44;0.667;16.365;8.972;3.116;12.484;7.099;3.241;10.062;7.531;-2.161;12.183;8.202;-2.387;9.715;8.655;0.483;10.489;7.497;0.474;11.13;7.173;1.558;10.141;7.414;1.829;6.055;9.037;0.474;11.13;7.173;0.571;13.452;7.633;-0.029;14.989;8.291;-1.431;14.952;8.164;-0.353;5.748;7.389;0.131;1.185;5.918;1.829;6.055;9.037;1.624;1.821;6.682;0.483;10.489;7.497;1.558;10.141;7.414
-1.367;14.941;8.682;-2.124;12.188;8.904;-0.557;10.107;7.956;-0.344;5.726;7.552;0.523;10.45;7.971;-0.557;10.107;7.956;2.481;15.222;8.245;3.161;12.447;7.514;0.616;13.41;8.123;0.548;15.541;7.931;1.179;14.984;8.726;2.481;15.222;8.245;0.548;15.541;7.931;0.75;16.328;9.459;3.161;12.447;7.514;3.3;10.018;7.904;-2.124;12.188;8.904;-2.292;9.766;9.578;0.523;10.45;7.971;0.514;11.092;7.648;1.598;10.103;7.889;2.006;6.137;9.762;0.514;11.092;7.648;0.616;13.41;8.123;0.037;14.953;8.788;-1.367;14.941;8.682;-0.344;5.726;7.552;0.138;1.216;5.923;2.006;6.137;9.762;1.874;1.475;8.436;0.523;10.45;7.971;1.598;10.103;7.889
-1.292;14.87;9.191;-2.071;12.141;9.574;-0.5;10.011;8.445;-0.316;5.661;7.775;0.58;10.354;8.459;-0.5;10.011;8.445;2.554;15.115;8.735;3.213;12.349;7.947;0.674;13.312;8.621;0.624;15.444;8.43;1.255;14.88;9.222;2.554;15.115;8.735;0.624;15.444;8.43;0.841;16.235;9.954;3.213;12.349;7.947;3.359;9.912;8.272;-2.071;12.141;9.574;-2.181;9.78;10.447;0.58;10.354;8.459;0.571;10.996;8.136;1.655;10.007;8.376;2.152;6.133;10.413;0.571;10.996;8.136;0.674;13.312;8.621;0.112;14.86;9.289;-1.292;14.87;9.191;-0.316;5.661;7.775;0.147;1.229;5.94;2.152;6.133;10.413;2.093;1.291;10.164;0.58;10.354;8.459;1.655;10.007;8.376
-1.198;14.763;9.723;-1.995;12.061;10.242;-0.422;9.879;8.978;-0.269;5.571;8.072;0.658;10.222;8.99;-0.422;9.879;8.978;2.649;14.969;9.258;3.275;12.211;8.421;0.753;13.18;9.151;0.721;15.312;8.956;1.348;14.745;9.747;2.649;14.969;9.258;0.721;15.312;8.956;0.948;16.11;10.474;3.275;12.211;8.421;3.424;9.764;8.666;-1.995;12.061;10.242;-2.057;9.767;11.28;0.658;10.222;8.99;0.648;10.864;8.667;1.733;9.875;8.904;2.247;6.076;11.074;0.648;10.864;8.667;0.753;13.18;9.151;0.206;14.734;9.818;-1.198;14.763;9.723;-0.269;5.571;8.072;0.154;1.259;5.962;2.247;6.076;11.074;2.225;1.28;11.784;0.658;10.222;8.99;1.733;9.875;8.904
-1.089;14.676;10.269;-1.895;11.997;10.883;-0.338;9.777;9.524;-0.221;5.512;8.43;0.742;10.12;9.528;-0.338;9.777;9.524;2.757;14.843;9.777;3.339;12.081;8.921;0.844;13.078;9.691;0.828;15.209;9.49;1.458;14.639;10.278;2.757;14.843;9.777;0.828;15.209;9.49;1.072;16.01;11.005;3.339;12.081;8.921;3.482;9.629;9.105;-1.895;11.997;10.883;-1.921;9.757;12.034;0.742;10.12;9.528;0.729;10.762;9.205;1.816;9.773;9.432;2.333;6.013;11.667;0.729;10.762;9.205;0.844;13.078;9.691;0.316;14.638;10.358;-1.089;14.676;10.269;-0.221;5.512;8.43;0.138;1.365;6.002;2.333;6.013;11.667;2.329;1.313;12.861;0.742;10.12;9.528;1.816;9.773;9.432
-0.942;14.622;10.854;-1.767;11.955;11.493;-0.235;9.691;10.162;-0.163;5.466;8.922;0.845;10.035;10.169;-0.235;9.691;10.162;2.903;14.733;10.352;3.42;11.967;9.468;0.968;12.998;10.297;0.977;15.127;10.07;1.603;14.559;10.862;2.903;14.733;10.352;0.977;15.127;10.07;1.228;15.944;11.575;3.42;11.967;9.468;3.538;9.509;9.575;-1.767;11.955;11.493;-1.793;9.737;12.687;0.845;10.035;10.169;0.833;10.677;9.846;1.919;9.688;10.077;2.331;5.9;12.288;0.833;10.677;9.846;0.968;12.998;10.297;0.462;14.573;10.947;-0.942;14.622;10.854;-0.163;5.466;8.922;0.114;1.558;6.116;2.331;5.9;12.288;2.247;1.17;13.35;0.845;10.035;10.169;1.919;9.688;10.077
-0.768;14.631;11.444;-1.602;11.956;12.038;-0.091;9.679;10.802;-0.073;5.463;9.527;0.989;10.022;10.824;-0.091;9.679;10.802;3.079;14.7;10.95;3.541;11.928;10.054;1.129;12.991;10.914;1.156;15.117;10.663;1.776;14.553;11.462;3.079;14.7;10.95;1.156;15.117;10.663;1.404;15.951;12.159;3.541;11.928;10.054;3.634;9.467;10.1;-1.602;11.956;12.038;-1.644;9.723;13.204;0.989;10.022;10.824;0.982;10.664;10.5;2.065;9.675;10.748;2.358;5.839;12.894;0.982;10.664;10.5;1.129;12.991;10.914;0.635;14.577;11.546;-0.768;14.631;11.444;-0.073;5.463;9.527;0.106;1.854;6.339;2.358;5.839;12.894;2.21;1.035;13.532;0.989;10.022;10.824;2.065;9.675;10.748
