right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z
-1.526;14.547;2.186;-2.406;11.891;1.571;-0.816;9.622;1.871;-0.691;6.037;4.428;0.255;9.985;1.95;-0.816;9.622;1.871;2.336;14.627;2.414;3.127;11.811;2.03;0.46;12.947;2.054;0.535;15.071;1.797;0.966;14.516;2.718;2.336;14.627;2.414;0.535;15.071;1.797;0.479;15.839;3.347;3.127;11.811;2.03;2.965;9.4;2.508;-2.406;11.891;1.571;-2.75;9.397;1.655;0.255;9.985;1.95;0.253;10.627;1.626;1.339;9.657;1.93;0.949;5.559;0.364;0.253;10.627;1.626;0.46;12.947;2.054;-0.166;14.535;2.548;-1.526;14.547;2.186;-0.691;6.037;4.428;-0.18;1.266;4.871;0.949;5.559;0.364;0.319;1.538;-2.273;0.255;9.985;1.95;1.339;9.657;1.93
-1.538;14.446;2.618;-2.403;11.801;1.942;-0.815;9.537;2.272;-0.637;6.003;4.896;0.258;9.894;2.339;-0.815;9.537;2.272;2.323;14.529;2.877;3.107;11.713;2.483;0.453;12.853;2.484;0.517;14.98;2.251;0.95;14.417;3.166;2.323;14.529;2.877;0.517;14.98;2.251;0.465;15.737;3.806;3.107;11.713;2.483;2.95;9.298;2.943;-2.403;11.801;1.942;-2.772;9.309;1.928;0.258;9.894;2.339;0.255;10.539;2.022;1.341;9.561;2.299;0.943;5.504;0.63;0.255;10.539;2.022;0.453;12.853;2.484;-0.182;14.433;2.994;-1.538;14.446;2.618;-0.637;6.003;4.896;-0.091;1.271;5.622;0.943;5.504;0.63;0.328;1.642;-2.237;0.258;9.894;2.339;1.341;9.561;2.299
-1.557;14.367;3.131;-2.401;11.734;2.384;-0.818;9.48;2.757;-0.58;5.934;5.358;0.259;9.828;2.804;-0.818;9.48;2.757;2.304;14.461;3.395;3.077;11.647;2.968;0.442;12.786;2.984;0.488;14.916;2.774;0.93;14.346;3.681;2.304;14.461;3.395;0.488;14.916;2.774;0.451;15.654;4.339;3.077;11.647;2.968;2.935;9.225;3.394;-2.401;11.734;2.384;-2.788;9.248;2.257;0.259;9.828;2.804;0.254;10.476;2.493;1.338;9.487;2.738;0.942;5.458;1.002;0.254;10.476;2.493;0.442;12.786;2.984;-0.202;14.355;3.515;-1.557;14.367;3.131;-0.58;5.934;5.358;-0.018;1.192;6.007;0.942;5.458;1.002;0.363;1.813;-2.142;0.259;9.828;2.804;1.338;9.487;2.738
-1.578;14.321;3.679;-2.391;11.691;2.886;-0.813;9.461;3.316;-0.52;5.824;5.785;0.269;9.797;3.342;-0.813;9.461;3.316;2.281;14.443;3.952;3.048;11.633;3.49;0.435;12.757;3.537;0.455;14.887;3.33;0.907;14.322;4.234;2.281;14.443;3.952;0.455;14.887;3.33;0.422;15.628;4.894;3.048;11.633;3.49;2.923;9.203;3.878;-2.391;11.691;2.886;-2.788;9.214;2.666;0.269;9.797;3.342;0.264;10.448;3.038;1.342;9.445;3.25;0.942;5.422;1.501;0.264;10.448;3.038;0.435;12.757;3.537;-0.226;14.317;4.073;-1.578;14.321;3.679;-0.52;5.824;5.785;0.028;1.044;6.054;0.942;5.422;1.501;0.401;2.079;-1.97;0.269;9.797;3.342;1.342;9.445;3.25
-1.603;14.309;4.274;-2.383;11.682;3.441;-0.815;9.483;3.904;-0.469;5.759;6.231;0.272;9.804;3.91;-0.815;9.483;3.904;2.256;14.467;4.527;3.019;11.664;4.013;0.425;12.765;4.116;0.417;14.896;3.916;0.884;14.333;4.814;2.256;14.467;4.527;0.417;14.896;3.916;0.395;15.639;5.479;3.019;11.664;4.013;2.913;9.228;4.362;-2.383;11.682;3.441;-2.781;9.214;3.134;0.272;9.804;3.91;0.27;10.456;3.61;1.338;9.438;3.794;0.926;5.404;2.072;0.27;10.456;3.61;0.425;12.765;4.116;-0.25;14.315;4.663;-1.603;14.309;4.274;-0.469;5.759;6.231;0.048;0.969;6.144;0.926;5.404;2.072;0.432;2.461;-1.749;0.272;9.804;3.91;1.338;9.438;3.794
-1.636;14.338;4.87;-2.381;11.696;4.051;-0.813;9.54;4.519;-0.441;5.698;6.64;0.277;9.851;4.515;-0.813;9.54;4.519;2.225;14.539;5.09;2.987;11.743;4.54;0.411;12.815;4.699;0.372;14.945;4.491;0.856;14.392;5.386;2.225;14.539;5.09;0.372;14.945;4.491;0.362;15.696;6.05;2.987;11.743;4.54;2.902;9.303;4.87;-2.381;11.696;4.051;-2.767;9.23;3.717;0.277;9.851;4.515;0.279;10.501;4.21;1.339;9.474;4.394;0.928;5.365;2.863;0.279;10.501;4.21;0.411;12.815;4.699;-0.279;14.358;5.248;-1.636;14.338;4.87;-0.441;5.698;6.64;0.049;0.925;6.189;0.928;5.365;2.863;0.531;2.878;-1.281;0.277;9.851;4.515;1.339;9.474;4.394
-1.655;14.404;5.46;-2.378;11.741;4.695;-0.803;9.627;5.111;-0.43;5.652;6.97;0.287;9.936;5.106;-0.803;9.627;5.111;2.209;14.637;5.608;2.962;11.84;5.05;0.404;12.901;5.254;0.34;15.03;5.039;0.846;14.485;5.927;2.209;14.637;5.608;0.34;15.03;5.039;0.35;15.781;6.598;2.962;11.84;5.05;2.895;9.402;5.395;-2.378;11.741;4.695;-2.75;9.269;4.383;0.287;9.936;5.106;0.291;10.581;4.789;1.349;9.556;4.995;0.967;5.32;3.848;0.291;10.581;4.789;0.404;12.901;5.254;-0.291;14.439;5.809;-1.655;14.404;5.46;-0.43;5.652;6.97;0.056;0.918;6.211;0.967;5.32;3.848;0.693;3.213;-0.511;0.287;9.936;5.106;1.349;9.556;4.995
-1.652;14.492;6.043;-2.373;11.799;5.384;-0.789;9.726;5.666;-0.429;5.612;7.198;0.3;10.04;5.655;-0.789;9.726;5.666;2.214;14.748;6.061;2.956;11.947;5.508;0.41;13.002;5.77;0.325;15.13;5.551;0.863;14.591;6.424;2.214;14.748;6.061;0.325;15.13;5.551;0.371;15.879;7.11;2.956;11.947;5.508;2.91;9.515;5.9;-2.373;11.799;5.384;-2.728;9.316;5.155;0.3;10.04;5.655;0.301;10.678;5.325;1.363;9.662;5.552;1.027;5.31;4.958;0.301;10.678;5.325;0.41;13.002;5.77;-0.277;14.538;6.343;-1.652;14.492;6.043;-0.429;5.612;7.198;0.055;0.922;6.199;1.027;5.31;4.958;0.787;3.304;0.55;0.3;10.04;5.655;1.363;9.662;5.552
-1.641;14.647;6.663;-2.364;11.927;6.128;-0.773;9.877;6.21;-0.438;5.637;7.357;0.31;10.208;6.191;-0.773;9.877;6.21;2.224;14.917;6.506;2.96;12.114;5.954;0.412;13.166;6.287;0.314;15.294;6.076;0.89;14.755;6.924;2.224;14.917;6.506;0.314;15.294;6.076;0.412;16.034;7.637;2.96;12.114;5.954;2.95;9.691;6.397;-2.364;11.927;6.128;-2.689;9.432;6.01;0.31;10.208;6.191;0.301;10.84;5.85;1.38;9.846;6.094;1.142;5.449;6.193;0.301;10.84;5.85;0.412;13.166;6.287;-0.253;14.699;6.892;-1.641;14.647;6.663;-0.438;5.637;7.357;0.057;0.985;6.2;1.142;5.449;6.193;0.89;3.141;1.936;0.31;10.208;6.191;1.38;9.846;6.094
-1.612;14.8;7.253;-2.347;12.057;6.884;-0.746;10.009;6.71;-0.453;5.675;7.439;0.332;10.359;6.686;-0.746;10.009;6.71;2.246;15.067;6.945;2.974;12.267;6.371;0.422;13.312;6.788;0.322;15.441;6.587;0.928;14.898;7.411;2.246;15.067;6.945;0.322;15.441;6.587;0.468;16.177;8.146;2.974;12.267;6.371;2.996;9.848;6.836;-2.347;12.057;6.884;-2.629;9.554;6.935;0.332;10.359;6.686;0.31;10.989;6.341;1.407;10.015;6.587;1.286;5.67;7.298;0.31;10.989;6.341;0.422;13.312;6.788;-0.215;14.845;7.422;-1.612;14.8;7.253;-0.453;5.675;7.439;0.046;1.051;6.178;1.286;5.67;7.298;0.965;2.807;3.397;0.332;10.359;6.686;1.407;10.015;6.587
-1.572;14.923;7.83;-2.326;12.167;7.621;-0.713;10.095;7.212;-0.467;5.708;7.522;0.36;10.459;7.191;-0.713;10.095;7.212;2.275;15.168;7.402;2.998;12.373;6.799;0.439;13.411;7.299;0.346;15.54;7.102;0.973;14.993;7.907;2.275;15.168;7.402;0.346;15.54;7.102;0.532;16.282;8.654;2.998;12.373;6.799;3.051;9.957;7.28;-2.326;12.167;7.621;-2.559;9.67;7.85;0.36;10.459;7.191;0.331;11.088;6.846;1.44;10.129;7.095;1.442;5.904;8.342;0.331;11.088;6.846;0.439;13.411;7.299;-0.17;14.947;7.953;-1.572;14.923;7.83;-0.467;5.708;7.522;0.041;1.111;6.17;1.442;5.904;8.342;1.106;2.345;5.066;0.36;10.459;7.191;1.44;10.129;7.095
-1.523;14.984;8.398;-2.298;12.227;8.363;-0.695;10.121;7.701;-0.486;5.721;7.628;0.376;10.489;7.69;-0.695;10.121;7.701;2.312;15.194;7.875;3.02;12.405;7.226;0.458;13.44;7.818;0.383;15.571;7.626;1.024;15.016;8.415;2.312;15.194;7.875;0.383;15.571;7.626;0.605;16.321;9.17;3.02;12.405;7.226;3.097;9.988;7.694;-2.298;12.227;8.363;-2.471;9.751;8.794;0.376;10.489;7.69;0.347;11.121;7.35;1.458;10.164;7.599;1.576;6.075;9.231;0.347;11.121;7.35;0.458;13.44;7.818;-0.118;14.982;8.488;-1.523;14.984;8.398;-0.486;5.721;7.628;0.029;1.157;6.17;1.576;6.075;9.231;1.268;1.876;6.825;0.376;10.489;7.69;1.458;10.164;7.599
-1.467;14.967;8.951;-2.253;12.217;9.112;-0.668;10.082;8.181;-0.488;5.7;7.764;0.405;10.446;8.182;-0.668;10.082;8.181;2.361;15.147;8.38;3.066;12.367;7.691;0.493;13.396;8.341;0.434;15.528;8.155;1.08;14.965;8.935;2.361;15.147;8.38;0.434;15.528;8.155;0.678;16.284;9.693;3.066;12.367;7.691;3.17;9.945;8.128;-2.253;12.217;9.112;-2.352;9.788;9.77;0.405;10.446;8.182;0.381;11.082;7.849;1.486;10.118;8.097;1.718;6.153;10.0;0.381;11.082;7.849;0.493;13.396;8.341;-0.061;14.941;9.022;-1.467;14.967;8.951;-0.488;5.7;7.764;0.028;1.183;6.167;1.718;6.153;10.0;1.471;1.498;8.665;0.405;10.446;8.182;1.486;10.118;8.097
-1.396;14.877;9.5;-2.191;12.146;9.837;-0.628;9.977;8.695;-0.475;5.633;7.986;0.448;10.332;8.708;-0.628;9.977;8.695;2.431;15.024;8.924;3.12;12.251;8.192;0.547;13.283;8.887;0.508;15.415;8.702;1.15;14.846;9.48;2.431;15.024;8.924;0.508;15.415;8.702;0.761;16.182;10.233;3.12;12.251;8.192;3.238;9.82;8.57;-2.191;12.146;9.837;-2.221;9.783;10.708;0.448;10.332;8.708;0.432;10.972;8.38;1.527;9.996;8.627;1.847;6.126;10.707;0.432;10.972;8.38;0.547;13.283;8.887;0.009;14.833;9.57;-1.396;14.877;9.5;-0.475;5.633;7.986;0.029;1.192;6.183;1.847;6.126;10.707;1.669;1.288;10.444;0.448;10.332;8.708;1.527;9.996;8.627
-1.31;14.765;10.052;-2.109;12.057;10.534;-0.569;9.853;9.227;-0.443;5.553;8.28;0.509;10.203;9.248;-0.569;9.853;9.227;2.52;14.879;9.492;3.182;12.112;8.717;0.618;13.153;9.446;0.6;15.286;9.265;1.236;14.709;10.043;2.52;14.879;9.492;0.6;15.286;9.265;0.857;16.059;10.792;3.182;12.112;8.717;3.303;9.669;9.016;-2.109;12.057;10.534;-2.082;9.767;11.584;0.509;10.203;9.248;0.498;10.845;8.926;1.587;9.862;9.17;1.956;6.047;11.34;0.498;10.845;8.926;0.618;13.153;9.446;0.094;14.707;10.131;-1.31;14.765;10.052;-0.443;5.553;8.28;0.036;1.231;6.205;1.956;6.047;11.34;1.843;1.233;11.912;0.509;10.203;9.248;1.587;9.862;9.17
-1.205;14.665;10.615;-2.008;11.979;11.205;-0.481;9.735;9.817;-0.399;5.479;8.684;0.595;10.087;9.845;-0.481;9.735;9.817;2.628;14.747;10.072;3.251;11.977;9.27;0.71;13.038;10.029;0.71;15.171;9.838;1.34;14.592;10.619;2.628;14.747;10.072;0.71;15.171;9.838;0.97;15.956;11.358;3.251;11.977;9.27;3.368;9.527;9.494;-2.008;11.979;11.205;-1.95;9.758;12.391;0.595;10.087;9.845;0.585;10.728;9.521;1.674;9.748;9.774;2.033;6.017;12.087;0.585;10.728;9.521;0.71;13.038;10.029;0.199;14.6;10.706;-1.205;14.665;10.615;-0.399;5.479;8.684;0.027;1.338;6.256;2.033;6.017;12.087;1.94;1.323;13.3;0.595;10.087;9.845;1.674;9.748;9.774
-1.068;14.607;11.208;-1.884;11.935;11.838;-0.362;9.642;10.476;-0.347;5.425;9.205;0.712;10.0;10.522;-0.362;9.642;10.476;2.764;14.651;10.686;3.329;11.875;9.864;0.834;12.961;10.666;0.853;15.09;10.444;1.475;14.518;11.236;2.764;14.651;10.686;0.853;15.09;10.444;1.11;15.897;11.953;3.329;11.875;9.864;3.428;9.419;10.02;-1.884;11.935;11.838;-1.83;9.751;13.092;0.712;10.0;10.522;0.703;10.643;10.2;1.794;9.667;10.466;2.004;5.845;12.646;0.703;10.643;10.2;0.834;12.961;10.666;0.334;14.537;11.319;-1.068;14.607;11.208;-0.347;5.425;9.205;0.004;1.548;6.364;2.004;5.845;12.646;1.805;1.088;13.563;0.712;10.0;10.522;1.794;9.667;10.466
-0.921;14.62;11.825;-1.748;11.946;12.432;-0.218;9.606;11.208;-0.267;5.396;9.914;0.849;9.984;11.257;-0.218;9.606;11.208;2.907;14.628;11.303;3.416;11.841;10.484;0.965;12.955;11.328;1.0;15.078;11.062;1.62;14.517;11.864;2.907;14.628;11.303;1.0;15.078;11.062;1.262;15.914;12.555;3.416;11.841;10.484;3.5;9.381;10.602;-1.748;11.946;12.432;-1.718;9.76;13.684;0.849;9.984;11.257;0.831;10.624;10.929;1.937;9.671;11.213;2.062;5.805;13.319;0.831;10.624;10.929;0.965;12.955;11.328;0.479;14.547;11.95;-0.921;14.62;11.825;-0.267;5.396;9.914;-0.021;1.891;6.616;2.062;5.805;13.319;1.857;0.992;13.875;0.849;9.984;11.257;1.937;9.671;11.213
-0.776;14.686;12.463;-1.606;11.996;12.993;-0.069;9.625;11.968;-0.151;5.383;10.787;0.99;10.027;12.004;-0.069;9.625;11.968;3.048;14.662;11.935;3.513;11.863;11.13;1.093;13.002;12.001;1.144;15.121;11.695;1.763;14.569;12.504;3.048;14.662;11.935;1.144;15.121;11.695;1.416;15.985;13.17;3.513;11.863;11.13;3.584;9.402;11.235;-1.606;11.996;12.993;-1.612;9.774;14.178;0.99;10.027;12.004;0.955;10.661;11.668;2.084;9.736;11.955;2.124;5.785;13.9;0.955;10.661;11.668;1.093;13.002;12.001;0.623;14.61;12.595;-0.776;14.686;12.463;-0.151;5.383;10.787;-0.042;2.362;7.034;2.124;5.785;13.9;1.901;0.941;13.967;0.99;10.027;12.004;2.084;9.736;11.955
-0.647;14.759;13.09;-1.467;12.049;13.526;0.081;9.667;12.722;0.016;5.348;11.858;1.134;10.087;12.727;0.081;9.667;12.722;3.177;14.713;12.554;3.62;11.898;11.792;1.212;13.063;12.648;1.272;15.177;12.311;1.892;14.635;13.125;3.177;14.713;12.554;1.272;15.177;12.311;1.554;16.065;13.77;3.62;11.898;11.792;3.685;9.439;11.921;-1.467;12.049;13.526;-1.51;9.774;14.605;1.134;10.087;12.727;1.08;10.714;12.379;2.232;9.815;12.659;2.197;5.761;14.379;1.08;10.714;12.379;1.212;13.063;12.648;0.753;14.682;13.221;-0.647;14.759;13.09;0.016;5.348;11.858;-0.052;2.79;7.774;2.197;5.761;14.379;1.914;0.934;14.013;1.134;10.087;12.727;2.232;9.815;12.659
